date,SPY,TLT,GLD,GSG
2024-04-15,504.4505098864,83.15474891619155,220.95,22.739999771118164
2024-04-16,503.53095552317,82.60281959145719,221.22,22.700000762939457
2024-04-17,500.55050564323,83.51958524813398,219.59,22.299999237060547
2024-04-18,499.52056424741,83.09862244578201,220.34,22.290000915527344
2024-04-19,495.16078282263,83.39797551653324,221.03,22.469999313354492
2024-04-22,499.72007108613,83.25765220336918,215.57,22.5
2024-04-23,505.64957636885,83.28571543857396,215.04,22.6299991607666
2024-04-24,505.41057325241,82.69636608785315,214.64,22.530000686645508
2024-04-25,503.49044652038,82.11636639077382,215.92,22.70999908447266
2024-04-26,508.26038159837003,82.54668598390745,216.62,22.670000076293945
2024-04-29,510.05999404711,83.23894575894606,216.17999999999998,22.59000015258789
2024-04-30,501.97946071649,82.52797953948433,211.87,22.270000457763672
2024-05-01,500.34998607944,83.13629043870777,213.79,21.829999923706055
2024-05-02,505.02978862623,83.49302256581431,213.13000000000002,21.860000610351562
2024-05-03,511.2904550067199,84.33789785978307,212.96,21.850000381469727
2024-05-06,516.56979079473,84.66646843204335,215.2,22.040000915527347
2024-05-07,517.13995500893,85.182780315897,214.20999999999998,22.030000686645508
2024-05-08,517.18957853735,84.66646843204335,213.58,22.020000457763672
2024-05-09,520.16901569222,85.07951650669725,216.95,22.1299991607666
2024-05-10,520.83943968831,84.60075575002033,218.71,21.989999771118168
2024-05-13,520.91033044319,84.81666577860517,216.26,22.1200008392334
2024-05-14,523.29934888246,85.29543369742726,218.09,21.959999084472653
2024-05-15,529.77977660306,86.4594899913258,220.89000000000001,22.09000015258789
2024-05-16,528.69008442813,86.375005326787,220.03,22.18000030517578
2024-05-17,529.45064095543,85.79297359876514,223.66000000000003,22.430000305175778
2024-05-20,530.06030144735,85.53951244300355,224.56,22.520000457763672
